zipcodes_rotterdam$city,zipcodes_rotterdam$zip,lon,lat
ROTTERDAM,3075 NW,4.500678499999999,51.88753269999999
ROTTERDAM,3076 HN,4.520013899999999,51.8739242
ROTTERDAM,3063 RL,4.5233557,51.9146767
ROTTERDAM,3072 LC,4.4825872,51.9001139
ROTTERDAM,3024 TS,4.452732999999999,51.9068286
ROTTERDAM,3061 VC,4.5040035,51.9238632
ROTTERDAM,3077 JS,4.566625999999999,51.8916073
ROTTERDAM,3033 XLROTTERDAM,4.4675503,51.9270083
ROTTERDAM,3026 SJ,4.4444149,51.91332389999999
ROTTERDAM,3022 RC,4.445715,51.919258
ROTTERDAM,3025 XL,4.4438399,51.90678450000001
ROTTERDAM,3078 NK,4.544057500000001,51.88656659999999
ROTTERDAM,3014 GV,4.4724477,51.917123
ROTTERDAM,3077 LK,4.5510666,51.8986616
ROTTERDAM,3059 RC,4.5877357,51.9748795
ROTTERDAM,3071 ZD,4.5057356,51.9052246
ROTTERDAM,3032 AV,4.4746178,51.9283668
ROTTERDAM,3086 GV,4.4710743,51.8711077
ROTTERDAM,3076 RJ,4.5139911,51.8782212
ROTTERDAM,3078 JK,4.542902799999999,51.89313809999999
ROTTERDAM,3076 ZL,4.530098,51.878951
ROTTERDAM,301 EH,4.4777326,51.9244201
ROTTERDAM,3036 KH,4.486394499999999,51.9370868
ROTTERDAM,3075 WS,4.515169999999999,51.889331
ROTTERDAM,3073GW,4.4941824,51.8898745
ROTTERDAM,3066 BG,4.5480906,51.9374534
ROTTERDAM,3035 MA,4.4777326,51.9244201
ROTTERDAM,3078 PP,4.5446167,51.8885122
ROTTERDAM,3077 TJ,4.5633608,51.8969686
ROTTERDAM,3035 RM,4.481171799999999,51.9321388
ROTTERDAM,3061 PJ,4.5045085,51.9284962
ROTTERDAM,3011 HL,4.482807,51.9224166
ROTTERDAM,3039 NA,4.4665934,51.9311357
ROTTERDAM,3033 BS,4.4713976,51.9294204
ROTTERDAM,3023 TM,4.4777326,51.9244201
ROTTERDAM,3085 BA,4.481616600000001,51.8718277
ROTTERDAM,3069 CK,4.5429315,51.9643464
ROTTERDAM,3081 KA,4.481559799999999,51.89340929999999
ROTTERDAM,3036 BJ,4.4778471,51.9369131
ROTTERDAM,3035 PL,4.4828351,51.9340213
ROTTERDAM,3067 BV,4.550154099999999,51.94299609999999
ROTTERDAM,3079 NS,4.548507499999999,51.8847378
ROTTERDAM,3069 VH,4.5332618,51.9616969
ROTTERDAM,3079 JT,4.5533945,51.87968499999999
ROTTERDAM,3071 XD,4.4942828,51.9133538
ROTTERDAM,3073 PH,4.5053321,51.8924576
ROTTERDAM,3027 EH,4.4356334,51.9209925
ROTTERDAM,3043 GE,4.4271484,51.9432247
ROTTERDAM,3035 PM,4.4820324,51.93344880000001
ROTTERDAM,3036KK,4.4863936,51.9364036
ROTTERDAM,3081CC,4.492331699999999,51.8945435
ROTTERDAM,3014 LM,4.4659087,51.9212697
ROTTERDAM,3074WZ,4.5138799,51.8921798
ROTTERDAM,3022SJ,4.448170000000001,51.9186484
ROTTERDAM,3059PN,4.587223499999999,51.9807545
ROTTERDAM,3059MD,4.5838057,51.9765246
ROTTERDAM,3077 XN,4.5716831000000004,51.8931256
ROTTERDAM,3077JM,4.569056799999999,51.8961455
ROTTERDAM,3021PA,4.460391599999999,51.92092969999999
ROTTERDAM,3034 NR,4.4899132,51.9327452
ROTTERDAM,3081 TA,4.4863807,51.8928082
ROTTERDAM,3083 RN,4.4801173,51.8907375
ROTTERDAM,3038 VC,4.4635339,51.9342577
ROTTERDAM,3061 RM,4.5020431,51.9252237
ROTTERDAM,3052 SV,4.4689725,51.9527452
ROTTERDAM,3069 TT,4.5317525,51.96225219999999
ROTTERDAM,3071 AJ,4.501848499999999,51.9107504
ROTTERDAM,3059  XX,4.5823367,51.9797145
ROTTERDAM,3081 HW,4.4867712,51.8943482
ROTTERDAM,3035 RG,4.4821804,51.9318769
ROTTERDAM,3311RP,4.4777326,51.9244201
ROTTERDAM,3086 LJ,4.4666656,51.8701204
ROTTERDAM,3071 RZ,4.5131041,51.91116719999999
ROTTERDAM,3085 AG,4.482065899999999,51.87403339999999
ROTTERDAM,3047 EW,4.3962558,51.9583931
ROTTERDAM,3062 LE,4.5120024,51.9214691
ROTTERDAM,3054 GG,4.4944052,51.9576781
ROTTERDAM,3043 KJ,4.4248118,51.9416325
ROTTERDAM,3134 BX,4.3525449,51.909333
ROTTERDAM,2038 CK,4.4777326,51.9244201
ROTTERDAM,3031 EE,4.4908361,51.9243837
ROTTERDAM,3192 BR,4.3568182,51.8528752
ROTTERDAM,3011 GL,4.4822844,51.9194913
ROTTERDAM,3073 DT,4.502769799999999,51.8897776
ROTTERDAM,3081 VW,4.4804616,51.89311319999999
ROTTERDAM,3077 CL,4.5757702,51.8985022
ROTTERDAM,3062 KA,4.511000699999999,51.9213987
ROTTERDAM,3083 MK,4.4756301,51.8906488
ROTTERDAM,3086 ET,4.4734505,51.8742274
ROTTERDAM,3021 WL,4.4632418,51.9131049
ROTTERDAM,3034 WG,4.4878421,51.9308777
ROTTERDAM,3022 TG,4.4500913,51.9178278
ROTTERDAM,2665 HX,4.4777326,51.9244201
ROTTERDAM,3075 XA,4.5169801,51.888877
ROTTERDAM,3078 GP,4.5492815,51.89231179999999
ROTTERDAM,3036 BC,4.4794705,51.9393346
ROTTERDAM,3038 TH,4.4641088,51.9367072
ROTTERDAM,3059 PN,4.587223499999999,51.9807545
ROTTERDAM,3042 CZ,4.4394915,51.9324394
ROTTERDAM,3083 PG,4.4830454,51.8888904
ROTTERDAM,3074 ZL,4.508092,51.8976827
ROTTERDAM,3021 LN,4.4578842,51.9156424
ROTTERDAM,3079 ZK,4.5604099,51.8796627
ROTTERDAM,3033 VJ,4.469645,51.92838200000001
ROTTERDAM,3043 TT,4.4215883,51.9427387
ROTTERDAM,3016 AD,4.4778173,51.9103692
ROTTERDAM,3031 TP,4.4954827,51.9290662
ROTTERDAM,3043,4.4242908,51.9425476
ROTTERDAM,3054 ES,4.491345,51.9571964
ROTTERDAM,3042 EJ,4.434620499999999,51.9365439
ROTTERDAM,3082 WP,4.4637663,51.8861607
ROTTERDAM,3078 PB,4.5462089,51.8895932
ROTTERDAM,3086 EJ,4.4696573,51.8736585
ROTTERDAM,3025 PH,4.4399144,51.9103125
ROTTERDAM,3012 EC,4.4751562,51.9218991
ROTTERDAM,3073 TC,4.497894,51.8931835
ROTTERDAM,3076 WT,4.5269599,51.8744427
ROTTERDAM,3028HE,4.4225961,51.9174885
ROTTERDAM,3035 VB,4.4833095,51.9321283
ROTTERDAM,3025RS,4.441459099999999,51.9101182
ROTTERDAM,3038JS,4.469274,51.9323072
ROTTERDAM,3083PG,4.4830454,51.8888904
ROTTERDAM,3078 RG,4.552524099999999,51.888245
ROTTERDAM,3085EP,4.486216199999999,51.8705597
ROTTERDAM,3077AW,4.529344399999999,51.8963836
ROTTERDAM,3027HN,4.4367938,51.9142423
ROTTERDAM,3077 GJ,4.562794999999999,51.8993017
ROTTERDAM,3078 HH,4.5423065,51.89549780000001
ROTTERDAM,3054 PK,4.492170499999999,51.9610318
ROTTERDAM,3051 EB,4.4765236,51.9440939
ROTTERDAM,3042ND,4.4302192,51.9328946
ROTTERDAM,3072NH,4.4857491,51.9003988
ROTTERDAM,3086GE,4.4721646,51.875332
ROTTERDAM,3074HP,4.5154621,51.8959938
ROTTERDAM,3081RB,4.4919829,51.8916285
ROTTERDAM,3000BK,4.4777326,51.9244201
ROTTERDAM,3042TB,4.435594099999999,51.9365787
ROTTERDAM,3079HR,4.5489861,51.880103
ROTTERDAM,3068 AC,4.5338666,51.9559036
ROTTERDAM,3079AV,4.5377868,51.8855596
ROTTERDAM,3052 HA,4.4761011,51.9555961
ROTTERDAM,3053 PE,4.4792231,51.9616427
ROTTERDAM,3028AD,4.418131499999999,51.91757759999999
ROTTERDAM,3081XP,4.485603999999999,51.8931438
ROTTERDAM,3085HG,4.494153400000001,51.8745035
ROTTERDAM,3075WN,4.516822599999999,51.8865028
ROTTERDAM,3023VN,4.450219199999999,51.91168949999999
ROTTERDAM,3078GW,4.5525648,51.8907442
ROTTERDAM,3075MR,4.504203899999999,51.888503
ROTTERDAM,3023KX,4.448388599999999,51.9130501
ROTTERDAM,3078BR,4.4777326,51.9244201
ROTTERDAM,3053SL,4.4777326,51.9244201
ROTTERDAM,3082LN,4.473195899999999,51.892481600000004
ROTTERDAM,3003AP,4.4777326,51.9244201
ROTTERDAM,3014VC,4.466241399999999,51.9185127
ROTTERDAM,3009AX,4.4777326,51.9244201
ROTTERDAM,3014TD,4.4670977,51.9192925
ROTTERDAM,3078RJ,4.5521331,51.8881793
ROTTERDAM,3079WJ,4.5512416,51.8822135
ROTTERDAM,3083KA,4.4757863,51.8893916
ROTTERDAM,3077LM,4.5502587,51.8999142
ROTTERDAM,3075NC,4.4993276,51.8890056
ROTTERDAM,3022RM,4.447325300000001,51.9173293
ROTTERDAM,3083HJ,4.4786276,51.8896923
ROTTERDAM,3036TR,4.4810835,51.9365156
ROTTERDAM,3023TR,4.4529644,51.9152709
ROTTERDAM,3034TE,4.4777326,51.9244201
ROTTERDAM,3077AG,4.5407608,51.89733829999999
ROTTERDAM,3086LV,4.4653436,51.870146
ROTTERDAM,3035ZE,4.4851455,51.9333829
ROTTERDAM,3053GN,4.473521799999999,51.9593783
ROTTERDAM,3082ED,4.473712799999999,51.8920632
ROTTERDAM,3034JB,4.4950416,51.9315078
ROTTERDAM,3079TH,4.4777326,51.9244201
ROTTERDAM,3036 SK,4.4855718,51.9367749
ROTTERDAM,3072XA,4.5004792,51.902803
ROTTERDAM,3061RB,4.5039507,51.92506729999999
ROTTERDAM,3001AG,4.4777326,51.9244201
ROTTERDAM,3027WR,4.4777326,51.9244201
ROTTERDAM,3081XK,4.4843022,51.891408
ROTTERDAM,3034PT,4.496489599999999,51.9332806
ROTTERDAM,3087AD,4.4550063,51.8960151
ROTTERDAM,3012KC,4.479906199999999,51.9177651
ROTTERDAM,3072RC,4.5032523,51.9029228
ROTTERDAM,3036ZJ,4.485737800000001,51.9350233
ROTTERDAM,3083VW,4.4792648,51.8883489
ROTTERDAM,3073GL,4.494024,51.8934598
ROTTERDAM,3006AL,4.4777326,51.9244201
ROTTERDAM,3075DM,4.5029577,51.880215
ROTTERDAM,3074RK,4.513533199999999,51.8965638
ROTTERDAM,3072WG,4.479700999999999,51.9012871
ROTTERDAM,3016 GJ,4.467562099999999,51.90583090000001
ROTTERDAM,3082CK,4.4672041,51.8934955
ROTTERDAM,3082CB,4.468592200000001,51.89453109999999
ROTTERDAM,3062RE,4.5219782,51.9228104
ROTTERDAM,3066AM,4.5496587,51.93836349999999
ROTTERDAM,3073KL,4.5055793,51.8954077
ROTTERDAM,3022VM,4.4503466,51.9174343
ROTTERDAM,3039CA,4.4665995,51.9315492
ROTTERDAM,3081HS,4.4869349,51.89124839999999
ROTTERDAM,3068AC,4.5338666,51.9559036
ROTTERDAM,3079AW,4.5373622,51.8849723
ROTTERDAM,3075NZ,4.5007643,51.8876052
ROTTERDAM,3066 CG,4.5556564,51.9364645
ROTTERDAM,3028VJ,4.4199958,51.91943570000001
ROTTERDAM,3028GB,4.4174337,51.9169156
ROTTERDAM,3021LD,4.4588131,51.9157127
ROTTERDAM,3071 XX,4.49258,51.9127386
ROTTERDAM,3073TE,4.4979071,51.8932555
ROTTERDAM,3067VS,4.542978199999999,51.9440684
ROTTERDAM,3076SP,4.515530099999999,51.8744933
ROTTERDAM,3062HL,4.5173225,51.9222457
ROTTERDAM,3042DH,4.4391421,51.93314669999999
ROTTERDAM,3075JX,4.512462,51.8881423
ROTTERDAM,3034 TD,4.4946405,51.938525
ROTTERDAM,3068XN,4.5414163,51.95981430000001
ROTTERDAM,3073ZN,4.4973584,51.8960199
ROTTERDAM,3069ML,4.5601937,51.9664645
ROTTERDAM,3044,4.4175639,51.9308754
ROTTERDAM,3077 RT,4.5729013,51.89244189999999
ROTTERDAM,3085ED,4.4864596,51.87217949999999
ROTTERDAM,3043 CM,4.4228951,51.9401337
ROTTERDAM,3069XM,4.5757882,51.97157079999999
ROTTERDAM,3074PX,4.511697499999999,51.8915973
ROTTERDAM,3083DJ,4.4868022,51.8884429
ROTTERDAM,3011WB,4.4920088,51.9187927
ROTTERDAM,3074RG,4.512750200000001,51.8972321
ROTTERDAM,3031BP,4.4961506,51.9247118
ROTTERDAM,3076VL,4.525944,51.8721341
ROTTERDAM,3038 NG,4.4669944,51.93569609999999
ROTTERDAM,3086 WB,4.4737258,51.87067889999999
ROTTERDAM,3086 HX,4.4659342,51.8767664
ROTTERDAM,3056 RA,4.5185694,51.9502366
ROTTERDAM,3072 NB,4.4911856,51.9017528
ROTTERDAM,3044 AR,4.427654599999999,51.9242984
ROTTERDAM,3027VB,4.4355718,51.9184122
ROTTERDAM,3079SE,4.5316377,51.8858117
ROTTERDAM,3085BL,4.4781954,51.8701024
ROTTERDAM,3028XR,4.4184075,51.9196113
ROTTERDAM,3025BE,4.4444222,51.9060431
ROTTERDAM,3044AG,4.423625299999999,51.9277891
ROTTERDAM,3072LC,4.4825872,51.9001139
ROTTERDAM,3074RJ,4.512910199999999,51.8972243
ROTTERDAM,3083MZ,4.478109,51.8909108
ROTTERDAM,3082VC,4.464277399999999,51.88886129999999
ROTTERDAM,3073KT,4.5060462,51.89456630000001
ROTTERDAM,3081 SK,4.4909621,51.8947398
ROTTERDAM,3076 AB,4.524001,51.87879849999999
ROTTERDAM,3067 TH,4.5474353,51.9437228
ROTTERDAM,3042VG,4.4388024,51.93615519999999
ROTTERDAM,3079JT,4.5533945,51.87968499999999
ROTTERDAM,3055 HN,4.5055893,51.9615916
ROTTERDAM,3014GG,4.4681823,51.9160111
ROTTERDAM,3086KL,4.4645853,51.8717221
ROTTERDAM,3079JP,4.551511,51.8802199
ROTTERDAM,3056JV,4.525206799999999,51.9515439
ROTTERDAM,3086CJ,4.473231999999999,51.8749718
ROTTERDAM,3075VR,4.5119916,51.883204
ROTTERDAM,3038 AK,4.4660727,51.93312710000001
ROTTERDAM,3039AE,4.4660841,51.9283182
ROTTERDAM,3088GE,4.4481152,51.8732545
ROTTERDAM,3028AV,4.4176087,51.9175553
ROTTERDAM,3035XR,4.4841707,51.9334113
ROTTERDAM,3055XA,4.5078871,51.9519909
ROTTERDAM,3076WH,4.5262511,51.8735386
ROTTERDAM,3043PS,4.4249959,51.93711270000001
ROTTERDAM,3054 PR,4.4933362,51.9616789
ROTTERDAM,3085CT,4.4914931,51.8717237
ROTTERDAM,3019CC,4.4777326,51.9244201
ROTTERDAM,3083 PE,4.483343,51.88926120000001
ROTTERDAM,3036NX,4.4821449,51.9386901
ROTTERDAM,3086KW,4.4639092,51.8714112
ROTTERDAM,3021BN,4.4570151,51.9176041
ROTTERDAM,3073EP,4.5007025,51.8951643
ROTTERDAM,3082VR,4.4649937,51.8886422
ROTTERDAM,3034JR,4.4965217,51.9316629
ROTTERDAM,3082HE,4.4609524,51.8859588
ROTTERDAM,3072JE,4.4969871,51.90230020000001
ROTTERDAM,3072GR,4.4979418,51.8995839
ROTTERDAM,3042EH,4.4342492,51.9369094
ROTTERDAM,3023RG,4.451319,51.91611169999999
ROTTERDAM,3036HC,4.4844707,51.9344024
ROTTERDAM,3073WL,4.4958534,51.896449
ROTTERDAM,3015CP,4.4674998,51.91171809999999
ROTTERDAM,3034JS,4.4960572,51.9316234
ROTTERDAM,3067 WR,4.565833899999999,51.9469089
ROTTERDAM,3013AP,4.467429399999999,51.92368159999999
ROTTERDAM,3072TL,4.5051329,51.9003931
ROTTERDAM,3061AP,4.5097233,51.9272588
ROTTERDAM,3085AL,4.4800371,51.8767054
ROTTERDAM,3031KK,4.4777326,51.9244201
ROTTERDAM,3068KJ,4.5749892,51.9634486
ROTTERDAM,3061CP,4.499534,51.92344300000001
ROTTERDAM,3136EA,4.348188800000001,51.9248813
ROTTERDAM,3011ZG,4.483128499999999,51.9230573
ROTTERDAM,3077BP,4.548091900000001,51.9015707
ROTTERDAM,3036CE,4.4792282,51.9354946
ROTTERDAM,3086 TD,4.464053799999999,51.8749809
ROTTERDAM,3024ES,4.4596661,51.90255089999999
ROTTERDAM,3078EL,4.5576945,51.8922367
ROTTERDAM,3032PD,4.472385099999999,51.9309112
ROTTERDAM,3072EH,4.4990241,51.89996060000001
ROTTERDAM,3014ED,4.463195799999999,51.9174641
ROTTERDAM,3067JV,4.5553786,51.9467545
ROTTERDAM,3076WL,4.5300645,51.8730811
ROTTERDAM,3061AL,4.5031916,51.9304009
ROTTERDAM,3085 EC,4.4883083,51.8705038
ROTTERDAM,3083PN,4.4822576,51.8890551
ROTTERDAM,3073HB,4.4994175,51.8969613
ROTTERDAM,3083PR,4.4814663,51.8901187
ROTTERDAM,3053KA,4.4763861,51.9766858
ROTTERDAM,3073KH,4.5027295999999994,51.8969953
ROTTERDAM,3068GC,4.572168,51.9625572
ROTTERDAM,3052PB,4.4742988,51.95122259999999
ROTTERDAM,3027HS,4.4347573,51.9136326
ROTTERDAM,3083CA,4.4863347,51.8893022
ROTTERDAM,3021ZM,4.4585474,51.9109825
ROTTERDAM,3083XH,4.4745595,51.8875664
ROTTERDAM,3022SK,4.4481495,51.9182347
ROTTERDAM,3072TN,4.5062522,51.8996285
ROTTERDAM,3131XR,4.4777326,51.9244201
ROTTERDAM,3082GA,4.4725462,51.8908496
ROTTERDAM,3053VL,4.470053099999999,51.9582457
ROTTERDAM,3015CH,4.4687263,51.9142895
ROTTERDAM,3062 WG,4.512446199999999,51.9255533
ROTTERDAM,3086KA,4.463680099999999,51.87266779999999
ROTTERDAM,3077WC,4.544112699999999,51.89989730000001
ROTTERDAM,3085ZV,4.4777326,51.9244201
ROTTERDAM,3045XK,4.435352,51.9452599
ROTTERDAM,3081SX,4.4903167,51.8950495
ROTTERDAM,3089PR,4.4243798,51.89121979999999
ROTTERDAM,3056RE,4.5194163,51.9515822
ROTTERDAM,3059MG,4.583868,51.9754823
ROTTERDAM,3068 WL,4.5534229,51.9619943
ROTTERDAM,3054 RT,4.4867368,51.9635341
ROTTERDAM,3023 RC,4.4491609,51.9150428
ROTTERDAM,3043RR,4.422990299999999,51.9384086
ROTTERDAM,3051RM,4.4858372,51.9460173
ROTTERDAM,3073BX,4.498777899999999,51.8910958
ROTTERDAM,3061TP,4.5043446,51.9242612
ROTTERDAM,3078GE,4.5513053,51.8952026
ROTTERDAM,3014PH,4.469204100000001,51.920073
ROTTERDAM,3012KN,4.4751078,51.91640659999999
ROTTERDAM,3085 NE,4.4845308,51.8763985
ROTTERDAM,3081VM,4.4827175,51.8914677
ROTTERDAM,3083GL,4.477755699999999,51.8904226
ROTTERDAM,3071XN,4.4934436,51.9124306
ROTTERDAM,3071RH,4.5112589,51.91262769999999
ROTTERDAM,3026GW,4.4455714,51.9136208
ROTTERDAM,3035ND,4.4815319,51.9308652
ROTTERDAM,3042KS,4.4233779,51.93389939999999
ROTTERDAM,3023RH,4.450787399999999,51.9158108
ROTTERDAM,3027AR,4.4394022,51.9180656
ROTTERDAM,2611WP,4.4777326,51.9244201
ROTTERDAM,3077HL,4.5669683,51.89116019999999
ROTTERDAM,3086LC,4.4667242,51.8708041
ROTTERDAM,3014 AW,4.4673438,51.9200494
ROTTERDAM,3066AJ,4.5509781,51.9385796
ROTTERDAM,3052AA,4.4656119,51.9513346
ROTTERDAM,3029NA,4.4468146,51.90352739999999
ROTTERDAM,3078 RL,4.5517129,51.8881224
ROTTERDAM,3025TA,4.4440352,51.9078647
ROTTERDAM,3005GB,4.4777326,51.9244201
ROTTERDAM,3012AB,4.478305199999999,51.9228943
ROTTERDAM,3025HM,4.4463784,51.9070116
ROTTERDAM,3028VE,4.421801900000001,51.9199449
ROTTERDAM,3078HK,4.544267899999999,51.8954939
ROTTERDAM,3042HA,4.4418112,51.9334559
ROTTERDAM,3083 TE,4.4780517,51.88799789999999
ROTTERDAM,3036XL,4.4809136999999986,51.9355615
ROTTERDAM,3077 ED,4.5745245,51.8966778
ROTTERDAM,3084PE,4.4622642,51.8815017
ROTTERDAM,3086TL,4.4655415,51.8739588
ROTTERDAM,3063KT,4.4777326,51.9244201
ROTTERDAM,3045XA,4.434407999999999,51.9451893
ROTTERDAM,3086SM,4.460795,51.8710271
ROTTERDAM,3081TT,4.486331799999999,51.8916213
ROTTERDAM,3025EP,4.4422857,51.90812930000001
ROTTERDAM,3027EE,4.4311592,51.9187899
ROTTERDAM,3055 HM,4.5056698,51.9619338
ROTTERDAM,3085 PN,4.4814994,51.8704335
ROTTERDAM,3029 NN,4.443370799999999,51.9042099
ROTTERDAM,3076 JG,4.5312581,51.8698809
ROTTERDAM,3066PC,4.5382323,51.9358366
ROTTERDAM,3953 LB,4.4777326,51.9244201
ROTTERDAM,3076 GE,4.5152182,51.8748505
ROTTERDAM,3067 WH,4.5625713,51.9455647
ROTTERDAM,3067 HD,4.541562,51.9451279
ROTTERDAM,3053 EC,4.4721974,51.9572557
ROTTERDAM,3083 SP,4.4845445,51.8894682
ROTTERDAM,3078 EN,4.5575459,51.8924154
ROTTERDAM,3021 JE,4.4594155,51.9146927
ROTTERDAM,3075ME,4.505132199999999,51.8885729
ROTTERDAM,3079 PJ,4.5452037,51.8835366
ROTTERDAM,3072 ZS,4.4847983,51.9007151
ROTTERDAM,3074 ST,4.5125408,51.896044
ROTTERDAM,3086 EL,4.4699628,51.87363389999999
ROTTERDAM,3076 DG,4.515115499999999,51.8801531
ROTTERDAM,3014 GH,4.467603599999999,51.9158807
ROTTERDAM,3083 XXS,4.4867975,51.8871996
ROTTERDAM,3086 TC,4.464157699999999,51.8741637
ROTTERDAM,3061 LH,4.506100000000001,51.9261967
ROTTERDAM,3073 RM,4.5070016,51.891778
ROTTERDAM,3075 CC,4.4994711,51.8868853
ROTTERDAM,3015 BV,4.470464,51.9160289
ROTTERDAM,3076 TP,4.519787,51.8721338
ROTTERDAM,3075 SJ,4.5101262,51.8835227
ROTTERDAM,3075 PJ,4.5017794,51.8825252
ROTTERDAM,3072 ND,4.488124,51.90080349999999
ROTTERDAM,3082 ZK,4.469385,51.8848744
ROTTERDAM,3059 SR,4.5894956,51.9921405
ROTTERDAM,3071RB,4.509818999999999,51.9126798
ROTTERDAM,3043 RR,4.422990299999999,51.9384086
ROTTERDAM,3076 CS,4.5187931,51.8784905
ROTTERDAM,3979BW,4.4777326,51.9244201
ROTTERDAM,3059 MB,4.5825946,51.9766961
ROTTERDAM,3085 DK,4.4876942,51.8743463
ROTTERDAM,3071VL,4.4909563,51.9118004
ROTTERDAM,3052 NB,4.4678819,51.9527277
ROTTERDAM,3075 XW,4.517314499999999,51.8873604
ROTTERDAM,3045XH,4.4350274,51.9447899
ROTTERDAM,3063 RE,4.523416099999999,51.9145603
ROTTERDAM,3081PX,4.4920082,51.8903613
ROTTERDAM,3014 VH,4.466079400000001,51.916489
ROTTERDAM,3043 KS,4.4366204,51.9389331
ROTTERDAM,2995TL,4.4777326,51.9244201
ROTTERDAM,3076 BM,4.5250917,51.8817548
ROTTERDAM,3051 XH,4.4738086,51.9452863
ROTTERDAM,3012 BR,4.4772753,51.9156054
ROTTERDAM,3078 NG,4.543254699999999,51.8875496
ROTTERDAM,3081ZG,4.4865149,51.8948137
ROTTERDAM,3045BH,4.4777326,51.9244201
ROTTERDAM,3055 JB,4.5115325,51.9567731
ROTTERDAM,3083 WE,4.4728243,51.8871754
ROTTERDAM,3073 RL,4.5057351,51.8926494
ROTTERDAM,3012 KC,4.479906199999999,51.9177651
ROTTERDAM,3067 CR,4.5495927,51.9458056
ROTTERDAM,3006 AL,4.4777326,51.9244201
ROTTERDAM,3063 PB,4.506952399999999,51.9195258
ROTTERDAM,3024 RS,4.449019799999999,51.9092709
ROTTERDAM,3075 LB,4.5167231,51.8893965
ROTTERDAM,3014 VD,4.4661763,51.91814369999999
ROTTERDAM,3085 GP,4.4930382,51.8743512
ROTTERDAM,3027 AC,4.434899,51.915863
ROTTERDAM,3001DG,4.4777326,51.9244201
ROTTERDAM,3002AB,4.4777326,51.9244201
ROTTERDAM,3027CG,4.4374734,51.9157849
ROTTERDAM,3074PC,4.5106961,51.8915449
ROTTERDAM,3042GW,4.4398004,51.9343385
ROTTERDAM,3073LG,4.5020999,51.89059959999999
ROTTERDAM,3079TK,4.5510437,51.8772323
ROTTERDAM,3073EA,4.501345,51.89647249999999
ROTTERDAM,3075NW,4.500678499999999,51.88753269999999
ROTTERDAM,3083PX,4.4816145,51.8892479
ROTTERDAM,3031 EA,4.4954525,51.9239964
ROTTERDAM,3081XL,4.4832698,51.8929011
ROTTERDAM,3085VP,4.4972116,51.8777447
ROTTERDAM,3028XE,4.4200556,51.91800689999999
ROTTERDAM,3086VA,4.4777326,51.9244201
ROTTERDAM,3038AL,4.4657897,51.9334575
ROTTERDAM,3067 TK,4.5465583999999986,51.9439502
ROTTERDAM,3043RS,4.4228453,51.9383895
ROTTERDAM,3061RC,4.5029905,51.925096
ROTTERDAM,3079RE,4.5449927,51.8847216
ROTTERDAM,3014TM,4.4667882,51.9166563
ROTTERDAM,3062X,4.4777326,51.9244201
ROTTERDAM,3053HR,4.469411,51.9597598
ROTTERDAM,3027KB,4.438053399999999,51.9179199
ROTTERDAM,3075ET,4.507636,51.8868209
ROTTERDAM,3081HW,4.4867712,51.8943482
ROTTERDAM,3076XJ,4.5296766,51.8766738
ROTTERDAM,3075KA,4.511396,51.8899232
ROTTERDAM,3083 XV,4.4744825,51.8863523
ROTTERDAM,3038KS,4.4672518,51.9337835
ROTTERDAM,3054NA,4.4901595,51.959003
ROTTERDAM,3075 RK,4.4991563,51.8829639
ROTTERDAM,3052ZJ,4.4777326,51.9244201
ROTTERDAM,3014RJ,4.467685599999999,51.9175532
ROTTERDAM,3037 AS,4.474961899999999,51.9393447
ROTTERDAM,3043BH,4.4224811,51.9370651
ROTTERDAM,3078NE,4.5432434,51.8873787
ROTTERDAM,3026BA,4.4407215,51.9120178
ROTTERDAM,3026VZ,4.4469468,51.9104049
ROTTERDAM,3078JV,4.543449,51.8934566
ROTTERDAM,3075AB,4.5005611,51.8883318
ROTTERDAM,3042GG,4.438803399999999,51.934726
ROTTERDAM,3054SM,4.4887729,51.9628576
ROTTERDAM,3083XM,4.4740985,51.8845156
ROTTERDAM,3074 VB,4.5138281,51.8918559
ROTTERDAM,3081AC,4.4772826,51.89369989999999
ROTTERDAM,3077 AB,4.5427668,51.8972899
ROTTERDAM,3072WV,4.4768237,51.8998626
ROTTERDAM,3027PA,4.436148,51.9152259
ROTTERDAM,3014TC,4.4669140999999994,51.9190304
ROTTERDAM,3071SJ,4.5072778,51.9081036
ROTTERDAM,3067EV,4.5484255,51.946777
ROTTERDAM,3028XV,4.4175043999999994,51.9190196
ROTTERDAM,3011 RT,4.4921996,51.9223537
ROTTERDAM,3084 LA,4.4909968,51.8682053
ROTTERDAM,3065 GA,4.547573,51.9270229
ROTTERDAM,3084LD,4.458116899999999,51.8678149
ROTTERDAM,3062TM,4.5130959,51.9213064
ROTTERDAM,3027BH,4.4385356,51.9164227
ROTTERDAM,3073PW,4.503982500000001,51.8909014
ROTTERDAM,3075 DK,4.50672,51.8794433
ROTTERDAM,3083EX,4.476344099999999,51.8919757
ROTTERDAM,3086TM,4.4659388,51.8737013
ROTTERDAM,3061WH,4.5101756,51.924197
ROTTERDAM,3074PM,4.5119035,51.890718
ROTTERDAM,3078HP,4.542082,51.8950737
ROTTERDAM,3075JK,4.513360899999999,51.889731
ROTTERDAM,3082KB,4.4696751,51.8913036
ROTTERDAM,3067 XT,4.5368192,51.94211840000001
ROTTERDAM,3007GW,4.4777326,51.9244201
ROTTERDAM,3079XG,4.5594021,51.8791792
